time,input,output
-5,0.293065,0.108543
-4.9,0.296683,0.112161
-4.8,0.293065,0.108543
-4.7,0.293065,0.108543
-4.6,0.293065,0.108543
-4.5,0.293065,0.108543
-4.4,0.293065,0.108543
-4.3,0.293065,0.108543
-4.2,0.293065,0.108543
-4.1,0.296683,0.108543
-4,0.293065,0.108543
-3.9,0.293065,0.108543
-3.8,0.296683,0.108543
-3.7,0.293065,0.108543
-3.6,0.296683,0.108543
-3.5,0.293065,0.108543
-3.4,0.293065,0.108543
-3.3,0.293065,0.108543
-3.2,0.293065,0.108543
-3.1,0.293065,0.108543
-3,0.293065,0.108543
-2.9,0.296683,0.108543
-2.8,0.293065,0.108543
-2.7,0.293065,0.104925
-2.6,0.293065,0.108543
-2.5,0.293065,0.108543
-2.4,0.293065,0.108543
-2.3,0.296683,0.108543
-2.2,0.293065,0.108543
-2.1,0.289447,0.108543
-2,0.293065,0.108543
-1.9,0.293065,0.108543
-1.8,0.296683,0.112161
-1.7,0.293065,0.108543
-1.6,0.293065,0.112161
-1.5,0.293065,0.108543
-1.4,0.293065,0.108543
-1.3,0.296683,0.108543
-1.2,0.293065,0.108543
-1.1,0.293065,0.108543
-1,0.293065,0.108543
-0.9,0.293065,0.108543
-0.8,0.289447,0.108543
-0.7,0.293065,0.108543
-0.6,0.293065,0.108543
-0.5,0.293065,0.108543
-0.4,0.293065,0.108543
-0.3,0.293065,0.108543
-0.2,0.293065,0.108543
-0.1,0.293065,0.108543
0,0.289447,0.108543
0.1,0.289447,0.108543
0.2,0.293065,0.108543
0.3,0.296683,0.108543
0.4,0.293065,0.108543
0.5,0.289447,0.112161
0.6,0.293065,0.108543
0.7,0.293065,0.108543
0.8,0.293065,0.108543
0.9,0.293065,0.108543
1,0.293065,0.112161
1.1,0.296683,0.108543
1.2,0.293065,0.108543
1.3,0.293065,0.108543
1.4,0.293065,0.108543
1.5,0.293065,0.112161
1.6,0.296683,0.112161
1.7,0.293065,0.108543
1.8,0.296683,0.108543
1.9,0.296683,0.108543
2,0.293065,0.108543
2.1,0.293065,0.108543
2.2,0.293065,0.108543
2.3,0.296683,0.108543
2.4,0.293065,0.108543
2.5,0.293065,0.108543
2.6,0.293065,0.108543
2.7,0.293065,0.108543
2.8,0.293065,0.108543
2.9,0.293065,0.108543
3,0.296683,0.108543
3.1,0.293065,0.108543
3.2,0.293065,0.108543
3.3,0.289447,0.108543
3.4,0.293065,0.112161
3.5,0.293065,0.108543
3.6,0.293065,0.108543
3.7,0.293065,0.112161
3.8,0.296683,0.108543
3.9,0.296683,0.112161
4,0.293065,0.108543
4.1,0.293065,0.108543
4.2,0.296683,0.108543
4.3,0.296683,0.112161
4.4,0.293065,0.108543
4.5,0.293065,0.108543
4.6,0.293065,0.108543
4.7,0.293065,0.108543
4.8,0.289447,0.108543
4.9,0.293065,0.108543
