time,input,output
-5,0.293065,0.173668
-4.9,0.293065,0.173668
-4.8,0.293065,0.173668
-4.7,0.289447,0.173668
-4.6,0.293065,0.173668
-4.5,0.293065,0.173668
-4.4,0.293065,0.173668
-4.3,0.293065,0.173668
-4.2,0.293065,0.173668
-4.1,0.289447,0.173668
-4,0.293065,0.173668
-3.9,0.293065,0.173668
-3.8,0.293065,0.173668
-3.7,0.293065,0.173668
-3.6,0.293065,0.173668
-3.5,0.289447,0.173668
-3.4,0.293065,0.177286
-3.3,0.293065,0.173668
-3.2,0.293065,0.173668
-3.1,0.293065,0.173668
-3,0.293065,0.173668
-2.9,0.289447,0.173668
-2.8,0.293065,0.177286
-2.7,0.289447,0.173668
-2.6,0.293065,0.173668
-2.5,0.293065,0.173668
-2.4,0.293065,0.173668
-2.3,0.289447,0.173668
-2.2,0.293065,0.173668
-2.1,0.293065,0.173668
-2,0.289447,0.173668
-1.9,0.289447,0.173668
-1.8,0.293065,0.173668
-1.7,0.293065,0.173668
-1.6,0.293065,0.173668
-1.5,0.293065,0.173668
-1.4,0.293065,0.173668
-1.3,0.293065,0.173668
-1.2,0.296683,0.173668
-1.1,0.293065,0.173668
-1,0.293065,0.173668
-0.9,0.293065,0.173668
-0.8,0.293065,0.173668
-0.7,0.289447,0.173668
-0.6,0.293065,0.173668
-0.5,0.293065,0.173668
-0.4,0.293065,0.173668
-0.3,0.293065,0.173668
-0.2,0.289447,0.173668
-0.1,0.293065,0.173668
0,0.289447,0.173668
0.1,0.293065,0.173668
0.2,0.289447,0.173668
0.3,0.293065,0.173668
0.4,0.293065,0.173668
0.5,0.293065,0.173668
0.6,0.293065,0.173668
0.7,0.293065,0.173668
0.8,0.293065,0.177286
0.9,0.293065,0.173668
1,0.293065,0.173668
1.1,0.289447,0.173668
1.2,0.293065,0.173668
1.3,0.293065,0.173668
1.4,0.293065,0.173668
1.5,0.293065,0.173668
1.6,0.293065,0.173668
1.7,0.293065,0.173668
1.8,0.293065,0.173668
1.9,0.293065,0.173668
2,0.289447,0.173668
2.1,0.289447,0.173668
2.2,0.293065,0.173668
2.3,0.293065,0.173668
2.4,0.289447,0.173668
2.5,0.289447,0.173668
2.6,0.293065,0.173668
2.7,0.293065,0.173668
2.8,0.293065,0.173668
2.9,0.293065,0.173668
3,0.293065,0.173668
3.1,0.293065,0.173668
3.2,0.293065,0.173668
3.3,0.293065,0.173668
3.4,0.293065,0.173668
3.5,0.293065,0.173668
3.6,0.289447,0.173668
3.7,0.289447,0.173668
3.8,0.289447,0.173668
3.9,0.293065,0.173668
4,0.293065,0.173668
4.1,0.296683,0.177286
4.2,0.289447,0.173668
4.3,0.289447,0.173668
4.4,0.293065,0.173668
4.5,0.289447,0.173668
4.6,0.289447,0.173668
4.7,0.293065,0.173668
4.8,0.293065,0.173668
4.9,0.293065,0.177286
