time,input,output
-5,0.195377,0.08201
-4.9,0.192965,0.08201
-4.8,0.195377,0.08201
-4.7,0.192965,0.08201
-4.6,0.192965,0.08201
-4.5,0.195377,0.08201
-4.4,0.195377,0.0844221
-4.3,0.195377,0.08201
-4.2,0.192965,0.08201
-4.1,0.195377,0.08201
-4,0.195377,0.08201
-3.9,0.195377,0.08201
-3.8,0.195377,0.08201
-3.7,0.195377,0.0844221
-3.6,0.195377,0.08201
-3.5,0.195377,0.08201
-3.4,0.195377,0.08201
-3.3,0.195377,0.08201
-3.2,0.195377,0.08201
-3.1,0.192965,0.08201
-3,0.195377,0.08201
-2.9,0.192965,0.08201
-2.8,0.195377,0.08201
-2.7,0.192965,0.08201
-2.6,0.192965,0.08201
-2.5,0.192965,0.08201
-2.4,0.195377,0.08201
-2.3,0.195377,0.08201
-2.2,0.197789,0.0844221
-2.1,0.197789,0.08201
-2,0.192965,0.08201
-1.9,0.195377,0.08201
-1.8,0.195377,0.08201
-1.7,0.195377,0.08201
-1.6,0.192965,0.08201
-1.5,0.195377,0.08201
-1.4,0.195377,0.08201
-1.3,0.195377,0.08201
-1.2,0.192965,0.079598
-1.1,0.195377,0.0844221
-1,0.195377,0.08201
-0.9,0.197789,0.08201
-0.8,0.195377,0.08201
-0.7,0.195377,0.0844221
-0.6,0.195377,0.08201
-0.5,0.192965,0.08201
-0.4,0.195377,0.08201
-0.3,0.195377,0.08201
-0.2,0.195377,0.08201
-0.1,0.195377,0.08201
0,0.190553,0.0844221
0.1,0.192965,0.08201
0.2,0.195377,0.08201
0.3,0.195377,0.08201
0.4,0.192965,0.08201
0.5,0.195377,0.08201
0.6,0.192965,0.08201
0.7,0.195377,0.08201
0.8,0.195377,0.08201
0.9,0.192965,0.08201
1,0.195377,0.08201
1.1,0.195377,0.08201
1.2,0.195377,0.08201
1.3,0.192965,0.08201
1.4,0.195377,0.08201
1.5,0.195377,0.08201
1.6,0.192965,0.08201
1.7,0.195377,0.08201
1.8,0.195377,0.08201
1.9,0.195377,0.08201
2,0.192965,0.08201
2.1,0.192965,0.08201
2.2,0.197789,0.08201
2.3,0.192965,0.08201
2.4,0.195377,0.08201
2.5,0.192965,0.08201
2.6,0.195377,0.08201
2.7,0.195377,0.08201
2.8,0.197789,0.08201
2.9,0.195377,0.08201
3,0.195377,0.08201
3.1,0.195377,0.08201
3.2,0.192965,0.08201
3.3,0.195377,0.08201
3.4,0.195377,0.08201
3.5,0.195377,0.08201
3.6,0.195377,0.08201
3.7,0.197789,0.0844221
3.8,0.192965,0.08201
3.9,0.195377,0.08201
4,0.195377,0.08201
4.1,0.192965,0.08201
4.2,0.192965,0.079598
4.3,0.195377,0.08201
4.4,0.195377,0.08201
4.5,0.195377,0.08201
4.6,0.195377,0.08201
4.7,0.192965,0.08201
4.8,0.195377,0.08201
4.9,0.192965,0.08201
