time,input,output
-5,1.49266,1.0392
-4.9,1.49266,1.0392
-4.8,1.49266,1.0392
-4.7,1.49266,1.0392
-4.6,1.49266,1.0392
-4.5,1.49266,1.0392
-4.4,1.49266,1.0392
-4.3,1.49266,1.0392
-4.2,1.49266,1.0392
-4.1,1.49266,1.0392
-4,1.49266,1.0392
-3.9,1.49266,1.0392
-3.8,1.49266,1.0392
-3.7,1.49266,1.0392
-3.6,1.49266,1.0392
-3.5,1.49266,1.0392
-3.4,1.49266,1.0392
-3.3,1.49266,1.0392
-3.2,1.49266,1.0392
-3.1,1.49266,1.0392
-3,1.49266,1.0392
-2.9,1.49266,1.0392
-2.8,1.49266,1.0392
-2.7,1.49266,1.0392
-2.6,1.49266,1.0392
-2.5,1.49266,1.0392
-2.4,1.49266,1.0392
-2.3,1.49266,1.0392
-2.2,1.49266,1.0392
-2.1,1.49266,1.0392
-2,1.49266,1.0392
-1.9,1.49266,1.0392
-1.8,1.49266,1.0392
-1.7,1.49266,1.0392
-1.6,1.49266,1.0392
-1.5,1.49266,1.0392
-1.4,1.49266,1.0392
-1.3,1.49266,1.0392
-1.2,1.49266,1.0392
-1.1,1.49266,1.0392
-1,1.49266,1.0392
-0.9,1.49266,1.0392
-0.8,1.49266,1.0392
-0.7,1.49266,1.0392
-0.6,1.49266,1.0392
-0.5,1.49266,1.0392
-0.4,1.49266,1.0392
-0.3,1.49266,1.0392
-0.2,1.49266,1.0392
-0.1,1.49266,1.0392
0,1.49266,1.0392
0.1,1.49266,1.0392
0.2,1.49266,1.0392
0.3,1.49266,1.0392
0.4,1.49266,1.0392
0.5,1.49266,1.0392
0.6,1.49266,1.0392
0.7,1.49266,1.0392
0.8,1.49266,1.0392
0.9,1.49266,1.0392
1,1.49266,1.0392
1.1,1.49266,1.0392
1.2,1.49266,1.0392
1.3,1.49266,1.0392
1.4,1.49266,1.0392
1.5,1.49266,1.0392
1.6,1.49266,1.0392
1.7,1.49266,1.0392
1.8,1.49266,1.0392
1.9,1.49266,1.0392
2,1.49266,1.0392
2.1,1.49266,1.0392
2.2,1.49266,1.0392
2.3,1.49266,1.0392
2.4,1.49266,1.0392
2.5,1.49266,1.0392
2.6,1.49266,1.0392
2.7,1.49266,1.0392
2.8,1.49266,1.05809
2.9,1.49266,1.0392
3,1.49266,1.0392
3.1,1.49266,1.0392
3.2,1.49266,1.0392
3.3,1.49266,1.0392
3.4,1.49266,1.0392
3.5,1.49266,1.0392
3.6,1.49266,1.0392
3.7,1.49266,1.0392
3.8,1.49266,1.0392
3.9,1.49266,1.0392
4,1.49266,1.0392
4.1,1.49266,1.0392
4.2,1.49266,1.0392
4.3,1.49266,1.0392
4.4,1.49266,1.0392
4.5,1.49266,1.0392
4.6,1.49266,1.0392
4.7,1.49266,1.0392
4.8,1.49266,1.0392
4.9,1.49266,1.0392
