time,input,output
-5,0.0952764,0.0771859
-4.9,0.0952764,0.0771859
-4.8,0.0952764,0.0771859
-4.7,0.0928643,0.0759799
-4.6,0.0976884,0.079598
-4.5,0.0952764,0.0771859
-4.4,0.0940703,0.078392
-4.3,0.0952764,0.078392
-4.2,0.0964824,0.078392
-4.1,0.0928643,0.0759799
-4,0.0952764,0.0771859
-3.9,0.0952764,0.078392
-3.8,0.0952764,0.0771859
-3.7,0.0940703,0.0771859
-3.6,0.0940703,0.0771859
-3.5,0.0964824,0.079598
-3.4,0.0928643,0.0771859
-3.3,0.0940703,0.0771859
-3.2,0.0952764,0.078392
-3.1,0.0940703,0.078392
-3,0.0928643,0.0759799
-2.9,0.0964824,0.079598
-2.8,0.0940703,0.0771859
-2.7,0.0952764,0.078392
-2.6,0.0952764,0.078392
-2.5,0.0964824,0.080804
-2.4,0.0952764,0.0771859
-2.3,0.0940703,0.0771859
-2.2,0.0952764,0.078392
-2.1,0.0952764,0.078392
-2,0.0928643,0.0759799
-1.9,0.0940703,0.078392
-1.8,0.0952764,0.078392
-1.7,0.0952764,0.0771859
-1.6,0.0964824,0.078392
-1.5,0.0964824,0.079598
-1.4,0.0964824,0.079598
-1.3,0.0952764,0.078392
-1.2,0.0964824,0.079598
-1.1,0.0952764,0.078392
-1,0.0940703,0.0759799
-0.9,0.0940703,0.0759799
-0.8,0.0964824,0.079598
-0.7,0.0940703,0.0771859
-0.6,0.0940703,0.078392
-0.5,0.0928643,0.0771859
-0.4,0.0940703,0.0771859
-0.3,0.0940703,0.078392
-0.2,0.0952764,0.078392
-0.1,0.0964824,0.079598
0,0.0904523,0.079598
0.1,0.0952764,0.078392
0.2,0.0964824,0.079598
0.3,0.0964824,0.079598
0.4,0.0940703,0.078392
0.5,0.0952764,0.079598
0.6,0.0952764,0.078392
0.7,0.0964824,0.079598
0.8,0.0952764,0.078392
0.9,0.0964824,0.079598
1,0.0952764,0.078392
1.1,0.0952764,0.078392
1.2,0.0940703,0.0771859
1.3,0.0952764,0.079598
1.4,0.0952764,0.078392
1.5,0.0952764,0.078392
1.6,0.0952764,0.079598
1.7,0.0964824,0.079598
1.8,0.0928643,0.0771859
1.9,0.0964824,0.079598
2,0.0952764,0.079598
2.1,0.0940703,0.079598
2.2,0.0928643,0.0771859
2.3,0.0940703,0.078392
2.4,0.0952764,0.078392
2.5,0.0940703,0.0771859
2.6,0.0952764,0.079598
2.7,0.0952764,0.078392
2.8,0.0940703,0.078392
2.9,0.0940703,0.0771859
3,0.0964824,0.078392
3.1,0.0952764,0.078392
3.2,0.0952764,0.078392
3.3,0.0952764,0.079598
3.4,0.0976884,0.080804
3.5,0.0940703,0.0771859
3.6,0.0952764,0.078392
3.7,0.0952764,0.078392
3.8,0.0940703,0.078392
3.9,0.0928643,0.0771859
4,0.0964824,0.079598
4.1,0.0952764,0.078392
4.2,0.0880402,0.0771859
4.3,0.0952764,0.078392
4.4,0.0976884,0.080804
4.5,0.0976884,0.079598
4.6,0.0952764,0.078392
4.7,0.0964824,0.078392
4.8,0.0940703,0.0771859
4.9,0.0928643,0.0759799
