time,input,output
-5,1.49266,0.906935
-4.9,1.49266,0.906935
-4.8,1.49266,0.906935
-4.7,1.49266,0.906935
-4.6,1.49266,0.906935
-4.5,1.49266,0.906935
-4.4,1.49266,0.906935
-4.3,1.49266,0.906935
-4.2,1.49266,0.906935
-4.1,1.49266,0.906935
-4,1.49266,0.906935
-3.9,1.49266,0.906935
-3.8,1.49266,0.906935
-3.7,1.49266,0.906935
-3.6,1.49266,0.906935
-3.5,1.49266,0.906935
-3.4,1.49266,0.906935
-3.3,1.49266,0.906935
-3.2,1.49266,0.906935
-3.1,1.49266,0.906935
-3,1.49266,0.906935
-2.9,1.49266,0.906935
-2.8,1.49266,0.906935
-2.7,1.49266,0.906935
-2.6,1.49266,0.906935
-2.5,1.49266,0.906935
-2.4,1.49266,0.906935
-2.3,1.49266,0.906935
-2.2,1.49266,0.906935
-2.1,1.49266,0.906935
-2,1.49266,0.906935
-1.9,1.49266,0.906935
-1.8,1.49266,0.906935
-1.7,1.49266,0.906935
-1.6,1.49266,0.906935
-1.5,1.49266,0.906935
-1.4,1.49266,0.906935
-1.3,1.49266,0.906935
-1.2,1.49266,0.906935
-1.1,1.49266,0.906935
-1,1.49266,0.906935
-0.9,1.49266,0.906935
-0.8,1.49266,0.906935
-0.7,1.49266,0.906935
-0.6,1.49266,0.906935
-0.5,1.49266,0.906935
-0.4,1.49266,0.906935
-0.3,1.49266,0.88804
-0.2,1.49266,0.906935
-0.1,1.49266,0.906935
0,1.49266,0.906935
0.1,1.49266,0.906935
0.2,1.49266,0.906935
0.3,1.49266,0.906935
0.4,1.49266,0.906935
0.5,1.49266,0.906935
0.6,1.49266,0.906935
0.7,1.49266,0.906935
0.8,1.49266,0.906935
0.9,1.49266,0.906935
1,1.49266,0.906935
1.1,1.49266,0.906935
1.2,1.49266,0.906935
1.3,1.49266,0.906935
1.4,1.49266,0.906935
1.5,1.49266,0.906935
1.6,1.49266,0.906935
1.7,1.49266,0.906935
1.8,1.49266,0.906935
1.9,1.49266,0.906935
2,1.49266,0.906935
2.1,1.49266,0.906935
2.2,1.49266,0.906935
2.3,1.49266,0.906935
2.4,1.49266,0.906935
2.5,1.49266,0.906935
2.6,1.49266,0.906935
2.7,1.49266,0.906935
2.8,1.49266,0.906935
2.9,1.49266,0.906935
3,1.49266,0.906935
3.1,1.49266,0.906935
3.2,1.49266,0.906935
3.3,1.49266,0.906935
3.4,1.49266,0.906935
3.5,1.49266,0.906935
3.6,1.49266,0.906935
3.7,1.49266,0.906935
3.8,1.49266,0.906935
3.9,1.49266,0.906935
4,1.49266,0.906935
4.1,1.49266,0.906935
4.2,1.49266,0.906935
4.3,1.49266,0.906935
4.4,1.49266,0.906935
4.5,1.49266,0.906935
4.6,1.49266,0.906935
4.7,1.49266,0.906935
4.8,1.49266,0.906935
4.9,1.49266,0.906935
