time,input,output
-5,0.293065,0.104925
-4.9,0.293065,0.104925
-4.8,0.293065,0.101307
-4.7,0.293065,0.104925
-4.6,0.296683,0.104925
-4.5,0.293065,0.104925
-4.4,0.296683,0.104925
-4.3,0.293065,0.104925
-4.2,0.293065,0.104925
-4.1,0.296683,0.104925
-4,0.296683,0.104925
-3.9,0.296683,0.104925
-3.8,0.293065,0.104925
-3.7,0.296683,0.104925
-3.6,0.293065,0.101307
-3.5,0.293065,0.101307
-3.4,0.296683,0.104925
-3.3,0.293065,0.101307
-3.2,0.293065,0.101307
-3.1,0.293065,0.101307
-3,0.293065,0.101307
-2.9,0.293065,0.101307
-2.8,0.296683,0.101307
-2.7,0.293065,0.104925
-2.6,0.293065,0.101307
-2.5,0.293065,0.104925
-2.4,0.293065,0.101307
-2.3,0.293065,0.101307
-2.2,0.293065,0.101307
-2.1,0.293065,0.101307
-2,0.293065,0.101307
-1.9,0.296683,0.101307
-1.8,0.293065,0.101307
-1.7,0.293065,0.101307
-1.6,0.289447,0.101307
-1.5,0.293065,0.101307
-1.4,0.293065,0.104925
-1.3,0.293065,0.101307
-1.2,0.293065,0.101307
-1.1,0.293065,0.104925
-1,0.289447,0.101307
-0.9,0.296683,0.104925
-0.8,0.293065,0.101307
-0.7,0.296683,0.101307
-0.6,0.293065,0.101307
-0.5,0.293065,0.101307
-0.4,0.289447,0.104925
-0.3,0.293065,0.104925
-0.2,0.293065,0.104925
-0.1,0.293065,0.101307
0,0.293065,0.104925
0.1,0.293065,0.104925
0.2,0.293065,0.104925
0.3,0.296683,0.104925
0.4,0.296683,0.104925
0.5,0.293065,0.104925
0.6,0.293065,0.104925
0.7,0.296683,0.104925
0.8,0.293065,0.101307
0.9,0.296683,0.104925
1,0.293065,0.101307
1.1,0.296683,0.104925
1.2,0.293065,0.104925
1.3,0.296683,0.104925
1.4,0.296683,0.104925
1.5,0.293065,0.104925
1.6,0.296683,0.104925
1.7,0.293065,0.104925
1.8,0.293065,0.104925
1.9,0.296683,0.104925
2,0.293065,0.104925
2.1,0.296683,0.104925
2.2,0.293065,0.104925
2.3,0.296683,0.104925
2.4,0.296683,0.108543
2.5,0.296683,0.104925
2.6,0.296683,0.104925
2.7,0.293065,0.104925
2.8,0.293065,0.101307
2.9,0.293065,0.101307
3,0.293065,0.101307
3.1,0.293065,0.101307
3.2,0.293065,0.101307
3.3,0.293065,0.101307
3.4,0.296683,0.104925
3.5,0.293065,0.104925
3.6,0.293065,0.101307
3.7,0.293065,0.104925
3.8,0.293065,0.104925
3.9,0.296683,0.104925
4,0.289447,0.104925
4.1,0.293065,0.104925
4.2,0.293065,0.104925
4.3,0.293065,0.104925
4.4,0.293065,0.104925
4.5,0.293065,0.101307
4.6,0.296683,0.104925
4.7,0.293065,0.104925
4.8,0.293065,0.101307
4.9,0.293065,0.104925
